id,date,wl,mean_temp,precip
LC-2A,2002-11-01,3871.42,52.818010640000,0.000000000000000000
LC-2A,2002-12-01,3872.09,41.169618140000,0.000000000000000000
LC-2A,2003-01-01,3871.80,47.494225790000,0.000000000000000000
LC-2A,2003-02-01,3871.49,36.971128940000,0.121616779000000000
LC-2A,2003-03-01,3870.64,53.595763180000,0.000000000000000000
LC-2A,2003-04-01,3869.27,53.488451580000,0.000000000000000000
LC-2A,2003-05-01,3867.08,82.971761460000,0.000000000000000000
LC-2A,2003-06-01,3867.94,83.491338680000,0.000000000000000000
LC-2A,2003-07-01,3866.58,83.511548420000,0.000000000000000000
LC-2A,2003-08-01,3865.41,83.991338680000,0.001616779000000000
LC-2A,2003-09-01,3867.42,77.989045880000,0.000000000000000000
LC-2A,2003-10-01,3867.12,72.054429270000,0.088423599000000000
LC-2A,2003-11-01,3868.40,53.197174070000,0.039123671000000000
LC-2A,2003-12-01,3868.22,41.524732080000,0.000000000000000000
LC-2A,2004-01-01,3868.12,44.571713700000,0.000000000000000000
LC-2A,2004-02-01,3867.51,30.156181470000,0.000000000000000000
LC-2A,2004-03-01,3867.62,62.060418280000,0.000000000000000000
LC-2A,2004-04-01,3866.83,56.497112890000,0.000000000000000000
LC-2A,2004-05-01,3864.10,74.040992610000,0.000000000000000000
LC-2A,2004-06-01,3864.48,78.997112890000,0.039769032000000000
LC-2A,2004-07-01,3864.44,82.599146990000,0.000000000000000000
LC-2A,2004-08-01,3865.22,78.011295420000,0.000000000000000000
LC-2A,2004-09-01,3865.29,65.927945000000,0.029173322000000000
LC-2A,2004-10-01,3865.79,55.601069590000,0.000000000000000000
LC-2A,2004-11-01,3866.49,40.614506260000,0.219679747000000000
LC-2A,2004-12-01,3866.50,48.521566930000,0.000000000000000000
LC-2A,2005-01-01,3866.51,49.428286300000,0.000169431000000000
LC-2A,2005-02-01,3866.44,49.554087970000,0.480415818000000000
LC-2A,2005-03-01,3866.24,47.653357610000,0.000000000000000000
LC-2A,2005-04-01,3865.74,65.485539430000,0.000000000000000000
LC-2A,2005-05-01,3865.49,59.095421880000,0.000000000000000000
LC-2A,2005-06-01,3866.01,85.018743070000,0.000000000000000000
LC-2A,2005-07-01,3865.98,87.030379790000,0.000000000000000000
LC-2A,2005-08-01,3866.69,71.011548420000,0.051671966000000000
LC-2A,2005-09-01,3866.86,78.933596570000,0.000000000000000000
LC-2A,2005-10-01,3867.97,61.002887110000,0.000000000000000000
LC-2A,2005-11-01,3867.86,61.505774210000,0.000000000000000000
LC-2A,2005-12-01,3868.11,37.065724690000,0.000000000000000000
LC-2A,2006-01-01,3868.17,50.807791030000,0.000000000000000000
LC-2A,2006-02-01,3867.34,52.988451580000,0.000000000000000000
LC-2A,2006-03-01,3866.43,62.514435530000,0.000000000000000000
LC-2A,2006-04-01,3865.79,61.626142980000,0.000000000000000000
LC-2A,2006-05-01,3863.65,72.521908230000,0.000000000000000000
LC-2A,2006-06-01,3863.08,73.024732080000,0.000225908000000000
LC-2A,2006-07-01,3863.02,78.503165160000,0.213937693000000000
LC-2A,2006-08-01,3863.99,77.988704580000,0.001581358000000000
LC-2A,2006-09-01,3865.64,66.142744800000,0.000000000000000000
LC-2A,2006-10-01,3865.62,53.227553870000,0.000000000000000000
LC-2A,2006-11-01,3865.52,54.529662460000,0.000000000000000000
LC-2A,2006-12-01,3865.32,50.885152440000,0.000000000000000000
LC-2A,2007-01-01,3865.83,40.593517380000,0.195695407000000000
LC-2A,2007-02-01,3865.77,51.028905710000,0.000000000000000000
LC-2A,2007-03-01,3864.21,67.375386020000,0.000000000000000000
LC-2A,2007-04-01,3864.17,68.530610530000,0.564569053000000000
LC-2A,2007-05-01,3864.25,68.247985140000,0.000000000000000000
LC-2A,2007-06-01,3863.51,79.649621130000,0.000000000000000000
LC-2A,2007-07-01,3863.40,84.094948530000,0.000000000000000000
LC-2A,2007-08-01,3863.75,77.485880730000,0.139693828000000000
LC-2A,2007-09-01,3863.54,76.320937030000,0.020183083000000000
LC-2A,2007-10-01,3863.95,70.450415220000,0.000000000000000000
LC-2A,2007-11-01,3864.61,47.656181470000,0.019448881000000000
LC-2A,2007-12-01,3865.52,45.549122870000,0.000000000000000000
LC-2A,2008-01-01,3864.87,32.016050220000,0.000000000000000000
LC-2A,2008-02-01,3865.11,50.079977540000,0.006014057000000000
LC-2A,2008-03-01,3865.51,51.246425690000,0.000000000000000000
LC-2A,2008-04-01,3865.78,62.921291740000,0.000000000000000000
LC-2A,2008-05-01,3864.71,69.112023700000,0.000000000000000000
LC-2A,2008-06-01,3864.05,81.559735680000,0.000000000000000000
LC-2A,2008-07-01,3864.82,72.461831250000,0.506585472000000000
LC-2A,2008-08-01,3865.55,81.955842240000,0.000000000000000000
LC-2A,2008-09-01,3866.65,76.431451450000,0.104776986000000000
LC-2A,2008-10-01,3866.80,52.117330110000,0.000000000000000000
LC-2A,2008-11-01,3866.63,52.576337500000,0.000000000000000000
LC-2A,2008-12-01,3867.08,35.021566930000,0.077795525000000000
LC-2A,2009-01-01,3866.81,45.859737750000,0.000000000000000000
LC-2A,2009-02-01,3866.25,49.994010990000,0.000000000000000000
LC-2A,2009-03-01,3865.09,49.659687920000,0.000438165000000000
LC-2A,2009-04-01,3865.28,66.579161360000,0.000000000000000000
LC-2A,2009-05-01,3865.34,74.062900840000,0.000000000000000000
LC-2A,2009-06-01,3864.74,79.021225630000,0.000438165000000000
LC-2A,2009-07-01,3864.43,87.507788960000,0.000000000000000000
LC-2A,2009-08-01,3863.87,83.532862350000,0.000000000000000000
LC-2A,2009-09-01,3864.11,78.030038490000,0.000000000000000000
LC-2A,2009-10-01,3863.37,70.989045880000,0.000000000000000000
LC-2A,2009-11-01,3864.26,62.962607290000,0.000000000000000000
LC-2A,2009-12-01,3864.93,46.096445790000,0.000000000000000000
LC-2A,2010-01-01,3864.74,46.124343030000,0.000734202000000000
LC-2A,2010-02-01,3864.94,50.582326520000,0.000000000000000000
LC-2A,2010-03-01,3863.42,53.532862350000,0.000000000000000000
LC-2A,2010-04-01,3863.31,64.101410890000,0.000000000000000000
LC-2A,2010-05-01,3862.16,77.040992610000,0.000000000000000000
LC-2A,2010-06-01,3861.42,77.090456780000,0.000000000000000000
LC-2A,2010-07-01,3861.85,80.098928340000,0.049017543000000000
LC-2A,2010-08-01,3861.97,83.524390780000,0.004377908000000000
LC-2A,2010-09-01,3862.23,75.000341300000,0.000438165000000000
LC-2A,2010-10-01,3862.12,65.463972500000,0.000000000000000000
LC-2A,2010-11-01,3863.42,47.420156040000,0.000000000000000000
LC-2A,2010-12-01,3863.84,45.683396100000,0.000000000000000000
LC-2A,2011-01-01,3863.62,38.516601820000,0.000000000000000000
LC-2A,2011-02-01,3863.04,57.474016050000,0.000000000000000000
LC-2A,2011-03-01,3862.00,63.104576050000,0.000000000000000000
LC-2A,2011-04-01,3861.12,69.071372400000,0.000000000000000000
LC-2A,2011-05-01,3859.86,71.548781570000,0.000000000000000000
LC-2A,2011-06-01,3859.42,81.081985210000,0.328267737000000000
LC-2A,2011-07-01,3858.85,84.107058600000,0.000000000000000000
LC-2A,2011-08-01,3856.49,77.120836570000,0.002473208000000000
LC-2A,2011-09-01,3855.89,84.502887110000,0.000000000000000000
LC-2A,2011-10-01,3856.58,69.013095370000,0.001847748000000000
LC-2A,2012-01-01,3860.82,49.988363280000,0.000000000000000000
LC-2A,2012-03-01,3859.49,38.612023700000,0.000000000000000000
LC-2A,2012-05-01,3856.12,72.474016050000,0.000000000000000000
LC-2A,2012-06-01,3855.71,88.005306410000,0.000000000000000000
LC-2A,2012-07-01,3855.95,83.988451580000,0.000000000000000000
LC-2A,2012-09-01,3856.78,74.986563330000,0.000404195000000000
LC-2A,2012-10-01,3857.77,70.488451580000,0.000000000000000000
LC-2A,2012-11-01,3858.87,60.982677370000,0.000000000000000000
LC-2A,2012-12-01,3859.36,53.000000000000,0.000000000000000000
LC-2A,2013-01-01,3859.22,48.500000000000,0.000000000000000000
LC-2A,2013-02-01,3858.69,43.500000000000,0.000000000000000000
LC-2A,2013-03-01,3857.22,57.500000000000,0.000000000000000000
LC-2A,2013-04-01,3853.98,63.000000000000,0.000000000000000000
LC-2A,2013-05-01,3852.15,62.500000000000,0.090000000000000000
LC-2A,2013-06-01,3851.82,83.500000000000,0.000000000000000000
LC-2A,2013-07-01,3852.66,79.000000000000,0.060000000000000000
LC-2A,2013-08-01,3852.64,80.000000000000,0.000000000000000000
LC-2A,2013-09-01,3853.07,78.500000000000,0.190000000000000000
LC-2A,2013-10-01,3853.69,64.000000000000,0.000000000000000000
LC-2A,2013-11-01,3854.78,56.000000000000,0.000000000000000000
LC-2A,2013-12-01,3856.03,39.500000000000,0.000000000000000000
LC-2A,2014-01-01,3855.63,39.500000000000,0.000000000000000000
LC-2A,2014-04-01,3852.03,65.979790260000,0.000000000000000000
LC-2A,2014-07-01,3852.50,78.005774210000,0.089480321000000000
LC-2A,2014-09-01,3854.90,77.948032100000,0.009238738000000000
LC-2A,2014-12-01,3855.04,53.497112890000,0.000000000000000000
LC-2B,1985-01-01,3879.93,39.525388930000,0.000000000000000000
LC-2B,1985-02-01,3879.76,40.037821460000,0.000000000000000000
LC-2B,1985-03-01,3880.40,47.847506620000,0.124752379000000000
LC-2B,1985-04-01,3880.72,66.560518950000,0.000000000000000000
LC-2B,1985-05-01,3880.88,69.633863940000,0.000000000000000000
LC-2B,1985-06-01,3881.00,85.421863130000,0.000000000000000000
LC-2B,1985-07-01,3881.32,80.626996050000,0.000000000000000000
LC-2B,1985-08-01,3881.38,81.494798600000,0.178365526000000000
LC-2B,1985-09-01,3881.41,75.298018930000,0.031697896000000000
LC-2B,1985-10-01,3881.41,60.050777850000,0.000000000000000000
LC-2B,1985-11-01,3880.94,46.141480080000,0.000000000000000000
LC-2B,1985-12-01,3880.75,29.807751960000,0.000000000000000000
LC-2B,1986-01-01,3880.75,45.957858010000,0.000000000000000000
LC-2B,1986-02-01,3881.34,51.111784940000,0.000000000000000000
LC-2B,1986-03-01,3881.85,47.746910540000,0.000000000000000000
LC-2B,1986-04-01,3881.79,66.841544620000,0.000000000000000000
LC-2B,1986-05-01,3882.06,69.094218230000,0.000000000000000000
LC-2B,1986-06-01,3882.26,80.486373030000,0.026488368000000000
LC-2B,1986-07-01,3882.54,77.553284410000,0.003845943000000000
LC-2B,1986-08-01,3882.55,81.368870050000,0.000000000000000000
LC-2B,1986-09-01,3882.42,71.095368090000,0.000000000000000000
LC-2B,1986-10-01,3882.47,58.540484820000,0.000000000000000000
LC-2B,1986-11-01,3882.06,38.179186510000,0.000000000000000000
LC-2B,1986-12-01,3881.90,29.836458740000,0.000000000000000000
LC-2B,1987-01-01,3881.71,42.482826390000,0.000000000000000000
LC-2B,1987-02-01,3881.55,50.854680490000,0.000000000000000000
LC-2B,1987-03-01,3881.91,55.582107760000,0.000000000000000000
LC-2B,1987-04-01,3882.13,63.096685650000,0.000000000000000000
LC-2B,1987-05-01,3882.64,71.950303410000,0.000000000000000000
LC-2B,1987-06-01,3882.63,77.953609940000,0.032382464000000000
LC-2B,1987-07-01,3882.87,78.022064270000,0.000000000000000000
LC-2B,1987-08-01,3882.52,79.046947880000,0.000000000000000000
LC-2B,1987-09-01,3882.33,74.306907920000,0.015877644000000000
LC-2B,1987-10-01,3882.15,65.540992610000,0.000000000000000000
LC-2B,1987-11-01,3881.57,55.010612810000,0.000000000000000000
LC-2B,1987-12-01,3881.42,44.944888120000,0.000000000000000000
LC-2B,1988-10-01,3882.14,71.380643320000,0.002405623000000000
LC-2B,1988-11-01,3881.68,55.062578540000,0.000000000000000000
LC-2B,1988-12-01,3881.57,49.419461650000,0.000000000000000000
LC-2B,1989-01-01,3881.44,47.912579030000,0.046782649000000000
LC-2B,1989-02-01,3881.35,23.990327360000,0.088448397000000000
LC-2B,1989-03-01,3882.10,60.015630660000,0.000000000000000000
LC-2B,1989-04-01,3882.13,63.511256640000,0.000000000000000000
LC-2B,1989-05-01,3882.31,76.949364230000,0.000000000000000000
LC-2B,1989-06-01,3882.59,86.947554700000,0.000000000000000000
LC-2B,1989-07-01,3882.64,90.352550270000,0.005195414000000000
LC-2B,1989-08-01,3882.58,74.441974930000,0.238136256000000000
LC-2B,1989-09-01,3882.33,75.068970970000,0.000000000000000000
LC-2B,1989-10-01,3881.55,70.370158160000,0.000000000000000000
LC-2B,1989-11-01,3881.32,48.954340240000,0.000000000000000000
LC-2B,1989-12-01,3881.22,41.536181430000,0.000000000000000000
LC-2B,1990-01-01,3881.05,48.909789150000,0.000000000000000000
LC-2B,1990-02-01,3880.89,38.395854430000,0.000000000000000000
LC-2B,1990-10-01,3881.40,64.448859290000,0.000000000000000000
LC-2B,1990-11-01,3881.02,51.873059860000,0.000000000000000000
LC-2B,1990-12-01,3880.76,48.895461330000,0.000000000000000000
LC-2B,1991-02-01,3880.51,46.067668130000,0.000000000000000000
LC-2B,1991-03-01,3881.37,53.073483260000,0.000000000000000000
LC-2B,1991-05-01,3881.53,70.525916890000,0.000000000000000000
LC-2B,1991-06-01,3881.85,70.596685650000,0.000000000000000000
LC-2B,1991-07-01,3881.83,73.374925280000,0.148863446000000000
LC-2B,1991-08-01,3881.68,77.417106040000,0.000663244000000000
LC-2B,1991-09-01,3881.57,69.026508920000,0.000000000000000000
LC-2B,1991-10-01,3881.14,50.521011500000,0.000000000000000000
LC-2B,1991-11-01,3880.84,42.028527330000,0.000000000000000000
LC-2B,1991-12-01,3880.83,40.102939820000,0.000000000000000000
LC-2B,1992-01-01,3880.92,39.098269780000,0.227783289000000000
LC-2B,1992-02-01,3880.77,41.954042620000,0.000000000000000000
LC-2B,1992-03-01,3881.53,50.068207240000,0.000000000000000000
LC-2B,1992-04-01,3881.99,54.149928880000,0.000000000000000000
LC-2B,1992-05-01,3882.05,64.964881300000,0.008650753000000000
LC-2B,1992-06-01,3881.99,78.936395150000,0.000205117000000000
LC-2B,1992-07-01,3881.88,77.052864850000,0.002922917000000000
LC-2B,1992-08-01,3881.84,80.993985940000,0.012147075000000000
LC-2B,1992-09-01,3881.76,79.934376740000,0.000000000000000000
LC-2B,1992-10-01,3881.69,67.481620630000,0.000000000000000000
LC-2B,1992-11-01,3881.05,54.080482450000,0.000000000000000000
LC-2B,1992-12-01,3880.76,30.081985210000,0.000000000000000000
LC-2B,1993-01-01,3880.71,43.540106440000,0.510507672000000000
LC-2B,1993-03-01,3881.34,54.103706530000,0.000153838000000000
LC-2B,1993-04-01,3881.61,65.606680630000,0.000000000000000000
LC-2B,1993-05-01,3881.73,73.530489840000,0.004049025000000000
LC-2B,1993-06-01,3881.98,83.079804340000,0.000000000000000000
LC-2B,1993-08-01,3881.64,78.928602790000,0.041202096000000000
LC-2B,1993-10-01,3881.08,54.432077030000,0.277342974000000000
LC-2B,1993-11-01,3880.63,45.666372190000,0.000000000000000000
LC-2B,1993-12-01,3879.70,46.248727170000,0.021014754000000000
LC-2B,1994-01-01,3880.72,41.849479090000,0.001105407000000000
LC-2B,1994-03-01,3881.29,61.112451720000,0.008980001000000000
LC-2B,1994-04-01,3881.48,62.096573840000,0.000000000000000000
LC-2B,1994-05-01,3881.75,68.094177050000,0.321752836000000000
LC-2B,1994-06-01,3882.02,83.933748290000,0.008829456000000000
LC-2B,1994-07-01,3881.98,81.468386760000,0.000000000000000000
LC-2B,1994-08-01,3881.90,86.860975840000,0.000000000000000000
LC-2B,1994-10-01,3882.07,59.502437970000,0.000000000000000000
LC-2B,1994-11-01,3881.26,41.112653500000,0.000000000000000000
LC-2B,1994-12-01,3881.07,47.417790390000,0.027257556000000000
LC-2B,1995-01-01,3881.11,39.560076980000,0.000000000000000000
LC-2B,1995-03-01,3881.51,54.988149670000,0.000000000000000000
LC-2B,1995-04-01,3881.40,52.463816830000,0.000000000000000000
LC-2B,1995-05-01,3882.00,67.113577970000,0.000000000000000000
LC-2B,1995-06-01,3882.09,80.174419390000,0.013766684000000000
LC-2B,1995-07-01,3882.65,85.423078920000,0.000000000000000000
LC-2B,1995-09-01,3882.06,74.014900360000,0.000000000000000000
LC-2B,1995-10-01,3881.98,65.622977820000,0.000000000000000000
LC-2B,1995-11-01,3881.22,56.434275310000,0.000000000000000000
LC-2B,1995-12-01,3881.09,49.062559540000,0.000000000000000000
LC-2B,1996-01-01,3880.44,43.032521040000,0.000000000000000000
LC-2B,1996-02-01,3880.39,52.507788960000,0.000000000000000000
LC-2B,1996-03-01,3880.96,57.720584060000,0.000000000000000000
LC-2B,1996-04-01,3881.18,65.701576240000,0.000000000000000000
LC-2B,1996-05-01,3881.18,77.012937850000,0.000000000000000000
LC-2B,1996-06-01,3881.51,81.068207240000,0.000000000000000000
LC-2B,1996-07-01,3881.75,75.586609020000,0.039342263000000000
LC-2B,1996-08-01,3881.58,78.989990300000,0.000155557000000000
LC-2B,1996-09-01,3881.84,67.528568510000,0.000000000000000000
LC-2B,1996-10-01,3881.44,71.972142290000,0.000000000000000000
LC-2B,1996-11-01,3880.52,52.511297820000,0.000000000000000000
LC-2B,1996-12-01,3879.00,37.034107110000,0.000000000000000000
LC-2B,1997-01-01,3880.33,44.479602220000,0.000000000000000000
LC-2B,1997-02-01,3880.48,46.015431730000,0.000000000000000000
LC-2B,1997-04-01,3881.29,55.101069590000,0.000000000000000000
LC-2B,1997-05-01,3880.83,71.126658850000,0.000000000000000000
LC-2B,1997-06-01,3880.98,71.103092800000,0.000000000000000000
LC-2B,1997-07-01,3881.10,82.508471560000,0.062497038000000000
LC-2B,1997-08-01,3881.04,81.522249530000,0.000414819000000000
LC-2B,1997-09-01,3881.07,82.013436670000,0.000000000000000000
LC-2B,1997-10-01,3881.00,77.944888120000,0.024594006000000000
LC-2B,1997-11-01,3880.40,50.680182760000,0.154870342000000000
LC-2B,1997-12-01,3880.45,42.576678810000,0.000000000000000000
LC-2B,1998-01-01,3880.44,37.521566930000,0.000000000000000000
LC-2B,1998-02-01,3880.48,43.533544950000,0.000000000000000000
LC-2B,1998-03-01,3881.09,62.543816460000,0.000000000000000000
LC-2B,1998-04-01,3881.00,59.463972500000,0.000000000000000000
LC-2B,1998-05-01,3880.87,75.081985210000,0.000000000000000000
LC-2B,1998-06-01,3881.03,71.560418280000,0.000000000000000000
LC-2B,1998-07-01,3881.14,85.051946720000,0.000000000000000000
LC-2B,1998-08-01,3881.14,79.035344900000,0.009446673000000000
LC-2B,1998-10-01,3880.85,58.084467770000,0.000000000000000000
LC-2B,1998-11-01,3880.38,52.032521040000,0.000000000000000000
LC-2B,1998-12-01,3880.29,46.267027030000,0.000000000000000000
LC-2B,1999-01-01,3880.16,56.949153560000,0.000000000000000000
LC-2B,1999-03-01,3880.36,59.908976490000,0.000000000000000000
LC-2B,1999-04-01,3880.97,63.958714260000,0.000000000000000000
LC-2B,1999-05-01,3881.01,66.915143530000,0.000000000000000000
LC-2B,1999-06-01,3881.04,78.532179740000,0.000000000000000000
LC-2B,1999-07-01,3880.96,81.449629020000,0.117465800000000000
LC-2B,1999-08-01,3881.01,77.928627600000,0.098767206000000000
LC-2B,1999-09-01,3881.11,78.937994000000,0.405678377000000000
LC-2B,1999-10-01,3880.97,65.516009040000,0.000000000000000000
LC-2B,1999-11-01,3880.33,56.441933750000,0.000000000000000000
LC-2B,1999-12-01,3880.25,38.039252610000,0.000000000000000000
LC-2B,2000-01-01,3880.11,55.427790140000,0.000000000000000000
LC-2B,2000-02-01,3880.05,56.974926610000,0.000000000000000000
LC-2B,2000-03-01,3880.85,62.510954120000,0.000000000000000000
LC-2B,2000-04-01,3880.68,64.084467770000,0.022590834000000000
LC-2B,2000-05-01,3880.54,78.560076980000,0.000000000000000000
LC-2B,2000-06-01,3880.99,74.587632920000,0.006572469000000000
LC-2B,2000-07-01,3880.97,84.518743070000,0.001752658000000000
LC-2B,2000-08-01,3880.73,82.903895520000,0.026459308000000000
LC-2B,2000-10-01,3880.56,75.785148300000,0.000000000000000000
LC-2B,2000-11-01,3880.24,42.968937600000,0.000000000000000000
LC-2B,2000-12-01,3880.09,46.444888120000,0.000000000000000000
LC-2B,2001-01-01,3879.74,44.024390780000,0.000000000000000000
LC-2B,2001-02-01,3880.12,58.479891720000,0.000000000000000000
LC-2B,2001-03-01,3880.78,51.609541150000,0.000000000000000000
LC-2B,2001-04-01,3880.77,60.144886050000,0.000000000000000000
LC-2B,2001-05-01,3880.54,76.989045880000,0.000000000000000000
LC-2B,2001-06-01,3880.77,80.024732080000,0.000000000000000000
LC-2B,2001-07-01,3880.89,85.005306410000,0.009724441000000000
LC-2B,2001-08-01,3880.71,80.000000000000,0.000000000000000000
LC-2B,2001-09-01,3880.75,77.559735680000,0.000000000000000000
LC-2B,2001-10-01,3880.43,64.099146990000,0.000000000000000000
LC-2B,2001-11-01,3879.96,47.062900840000,0.000000000000000000
LC-2B,2001-12-01,3879.92,35.997112890000,0.000000000000000000
LC-2B,2002-01-01,3879.64,45.049122870000,0.000000000000000000
LC-2B,2002-02-01,3879.69,55.814897390000,0.000000000000000000
LC-2B,2002-03-01,3880.59,54.920156040000,0.000000000000000000
LC-2B,2002-04-01,3880.58,55.696832770000,0.000000000000000000
LC-2B,2002-05-01,3880.01,72.063583440000,0.000000000000000000
LC-2B,2002-06-01,3880.08,86.486222030000,0.009724441000000000
LC-2B,2002-07-01,3880.58,80.507788960000,0.301457659000000000
LC-2B,2002-08-01,3880.36,79.904236820000,0.097244406000000000
LC-2B,2002-10-01,3879.92,70.979790260000,0.000000000000000000
LC-2B,2002-11-01,3879.66,49.985880730000,0.000000000000000000
LC-2B,2002-12-01,3879.63,48.521908230000,0.003067152000000000
LC-2B,2003-01-01,3879.46,50.997112890000,0.000000000000000000
LC-2B,2003-02-01,3879.36,48.500000000000,0.948556447000000000
LC-2B,2003-03-01,3879.16,49.839236270000,0.009724441000000000
LC-2B,2003-04-01,3879.36,65.442257890000,0.000000000000000000
LC-2B,2003-05-01,3878.40,76.577361410000,0.000000000000000000
LC-2B,2003-06-01,3878.90,81.491338680000,0.000000000000000000
LC-2B,2003-07-01,3878.14,87.008661320000,0.178960642000000000
LC-2B,2003-08-01,3878.51,84.488704580000,0.000000000000000000
LC-2B,2003-09-01,3878.57,77.021225630000,0.000000000000000000
LC-2B,2003-10-01,3877.87,72.025166830000,0.019957175000000000
LC-2B,2003-11-01,3876.87,51.033544950000,0.000000000000000000
LC-2B,2003-12-01,3876.25,37.577020110000,0.000000000000000000
LC-2B,2004-01-01,3875.76,44.560076980000,0.000000000000000000
LC-2B,2004-02-01,3875.19,46.587632920000,0.000000000000000000
LC-2B,2004-03-01,3874.99,49.453359680000,0.597863542000000000
LC-2B,2004-04-01,3877.60,56.002887110000,0.000000000000000000
LC-2B,2004-05-01,3875.39,76.524390780000,0.000000000000000000
LC-2B,2004-06-01,3877.03,78.488451580000,0.039769032000000000
LC-2B,2004-07-01,3877.20,86.585491670000,0.000000000000000000
LC-2B,2004-08-01,3878.44,74.595763180000,0.000000000000000000
LC-2B,2004-10-01,3877.65,68.057594430000,0.068127561000000000
LC-2B,2004-11-01,3877.21,46.944888120000,0.168358427000000000
LC-2B,2004-12-01,3876.51,40.071372400000,0.000000000000000000
LC-2B,2005-01-01,3875.43,49.070689800000,0.000438165000000000
LC-2B,2005-02-01,3876.46,57.974926610000,0.000000000000000000
LC-2B,2005-03-01,3876.96,54.490845830000,0.000000000000000000
LC-2B,2005-04-01,3877.64,65.485539430000,0.000000000000000000
LC-2B,2005-05-01,3877.69,60.054429270000,0.000000000000000000
LC-2B,2005-06-01,3879.30,88.537486150000,0.000000000000000000
LC-2B,2005-07-01,3879.47,82.077020110000,0.077795525000000000
LC-2B,2005-08-01,3879.49,79.562900840000,0.029173322000000000
LC-2B,2005-09-01,3879.57,80.000000000000,0.160000000000000000
LC-2B,2005-10-01,3879.56,59.500000000000,0.200866132000000000
LC-2B,2005-11-01,3878.36,50.500000000000,0.000000000000000000
LC-2B,2005-12-01,3878.02,47.019425680000,0.000000000000000000
LC-2B,2006-01-01,3877.64,50.807791030000,0.000000000000000000
LC-2B,2006-02-01,3877.04,51.590115470000,0.000000000000000000
LC-2B,2006-03-01,3876.93,58.002887110000,0.000000000000000000
LC-2B,2006-04-01,3878.23,65.098928340000,0.000000000000000000
LC-2B,2006-05-01,3878.19,77.056229220000,0.000000000000000000
LC-2B,2006-06-01,3878.28,81.799660770000,0.000564771000000000
LC-2B,2006-07-01,3878.21,84.543816460000,0.000000000000000000
LC-2B,2006-08-01,3878.46,77.988704580000,0.001581358000000000
LC-2B,2006-09-01,3878.69,72.582326520000,0.000000000000000000
LC-2B,2006-10-01,3878.44,70.456524840000,0.265101365000000000
LC-2B,2006-11-01,3877.52,54.870075800000,0.000000000000000000
LC-2B,2006-12-01,3876.90,43.010485160000,0.000000000000000000
LC-2B,2007-01-01,3876.72,46.345262820000,0.038429896000000000
LC-2B,2007-02-01,3876.55,52.997154210000,0.000000000000000000
LC-2B,2007-03-01,3876.52,56.153357610000,0.000000000000000000
LC-2B,2007-04-01,3877.74,52.494698530000,0.000000000000000000
LC-2B,2007-05-01,3878.10,75.080171710000,0.000000000000000000
LC-2B,2007-06-01,3878.32,72.540919100000,0.000000000000000000
LC-2B,2007-07-01,3878.49,77.015196380000,0.086746254000000000
LC-2B,2007-08-01,3878.48,81.521251620000,0.000000000000000000
LC-2B,2007-09-01,3878.31,78.455167620000,0.000000000000000000
LC-2B,2007-10-01,3878.08,75.482715570000,0.000000000000000000
LC-2B,2007-11-01,3877.29,62.310273580000,0.000000000000000000
LC-2B,2007-12-01,3876.87,38.418014790000,0.000000000000000000
LC-2B,2008-01-01,3876.34,32.016050220000,0.000000000000000000
LC-2B,2008-02-01,3876.09,49.564567500000,0.000000000000000000
LC-2B,2008-03-01,3876.42,39.159729690000,0.000000000000000000
LC-2B,2008-04-01,3878.32,51.128284230000,0.000000000000000000
LC-2B,2008-05-01,3878.50,82.730429620000,0.000000000000000000
LC-2B,2008-06-01,3878.64,84.142403500000,0.000000000000000000
LC-2B,2008-07-01,3878.92,80.579502660000,0.000000000000000000
LC-2B,2008-08-01,3878.93,80.008130260000,0.000000000000000000
LC-2B,2008-09-01,3879.04,67.481256930000,0.000000000000000000
LC-2B,2008-10-01,3878.84,66.496834840000,0.000000000000000000
LC-2B,2008-11-01,3878.14,49.515919220000,0.000000000000000000
LC-2B,2008-12-01,3877.65,48.021225630000,0.000000000000000000
LC-2B,2009-01-01,3877.27,49.535344900000,0.000000000000000000
LC-2B,2009-02-01,3877.01,39.696832770000,0.000000000000000000
LC-2B,2009-03-01,3877.27,52.095421880000,0.000000000000000000
LC-2B,2009-04-01,3878.53,58.714117200000,0.000000000000000000
LC-2B,2009-05-01,3878.74,76.609199850000,0.000000000000000000
LC-2B,2009-06-01,3878.90,74.018743070000,0.000000000000000000
LC-2B,2009-07-01,3878.98,82.486563330000,0.000000000000000000
LC-2B,2009-08-01,3878.81,80.351607490000,0.374156957000000000
LC-2B,2009-09-01,3878.58,69.507447660000,0.389260010000000000
LC-2B,2009-10-01,3877.40,65.010612810000,0.000000000000000000
LC-2B,2009-11-01,3876.65,59.040992610000,0.000000000000000000
LC-2B,2009-12-01,3876.41,45.460807340000,0.000000000000000000
LC-2B,2010-01-01,3876.16,30.027214640000,0.000000000000000000
LC-2B,2010-02-01,3876.07,46.078820060000,0.000000000000000000
LC-2B,2010-03-01,3876.07,44.516601820000,0.000112954000000000
LC-2B,2010-04-01,3877.56,65.451994480000,0.000000000000000000
LC-2B,2010-05-01,3878.09,72.205645640000,0.000000000000000000
LC-2B,2010-06-01,3878.28,78.112706310000,0.000000000000000000
LC-2B,2010-07-01,3878.30,81.966113750000,0.000621248000000000
LC-2B,2010-08-01,3878.33,85.505306410000,0.000000000000000000
