,id,date,wl,precip,mean_temp
1624,CWF-4B,2010-02-01,3759.66,0.0,46.51525913
1625,CWF-4B,2010-03-01,3759.44,0.0,52.94140818
1626,CWF-4B,2010-04-01,3758.99,0.0,65.50147437
1627,CWF-4B,2010-05-01,3759.19,0.0,78.78237
1628,CWF-4B,2010-06-01,3758.64,0.0,80.96503973
1629,CWF-4B,2010-07-01,3758.08,0.002757102,82.53348212
1630,CWF-4B,2010-08-01,3759.02,0.044576531,85.47094856
1631,CWF-4B,2010-09-01,3758.63,0.0,81.45371478
1632,CWF-4B,2010-10-01,3759.62,0.0,68.4871969
1633,CWF-4B,2010-12-01,3758.51,0.0,48.00984679
1634,CWF-4B,2011-01-01,3759.6,0.0,45.50886514
1635,CWF-4B,2011-03-01,3756.51,0.0,57.94583886
1636,CWF-4B,2011-04-01,3757.66,0.0,62.51428125
1637,CWF-4B,2011-06-01,3756.33,0.02,83.49163136
1638,CWF-4B,2012-02-01,3755.05,0.0,48.44780973
1639,CWF-4B,2012-06-01,3753.37,0.0,88.49359845
1640,CWF-4B,2013-03-01,3750.96,0.0,53.0
1641,CWF-4B,2013-04-01,3747.56,0.0,66.0
1643,CWF-4B,2013-05-01,3747.23,0.0,71.5
1644,CWF-4B,2013-07-01,3748.92,0.0,87.5
1645,CWF-4B,2013-08-01,3749.48,0.0,84.0
1646,CWF-4B,2013-09-01,3748.21,0.41,71.0
1647,CWF-4B,2013-10-01,3747.74,0.0,54.0
1648,CWF-4B,2013-12-01,3748.8,0.0,56.0
1649,CWF-4B,2014-01-01,3748.09,0.0,40.0
1650,CWF-4B,2014-03-01,3747.57,0.0,53.36354123
1651,CWF-4B,2014-04-01,3744.23,0.0,65.27256872
1652,CWF-4B,2014-05-01,3744.62,0.0,74.36354123
1653,CWF-4B,2014-06-01,3742.8,0.0,83.77256872
1654,CWF-4B,2014-09-01,3747.55,0.0,78.81805497
1655,CWF-4B,2014-10-01,3749.04,0.0,62.36354123
1656,CWF-4B,2014-12-01,3750.46,0.0,52.90867867
1659,CWF-4C,1984-12-01,3730.5725,0.14650951404861112,39.901457664999995
1660,CWF-4C,1985-01-01,3723.31,0.0,43.83640922
1661,CWF-4C,1985-02-01,3713.88,0.0,49.9850601
1662,CWF-4C,1985-03-01,3712.98,0.0,44.51724732
1663,CWF-4C,1985-04-01,3745.08,0.0,71.79547668
1664,CWF-4C,1985-06-01,3719.54,0.0,75.01033174
1665,CWF-4C,1985-07-01,3732.33,0.0,85.41881992
1667,CWF-4C,1985-11-01,3736.06,0.0,50.501358325
1673,CWF-4C,1985-12-01,3731.0075,0.0,42.2888666546875
1674,CWF-4C,1986-01-01,3751.54,0.0,49.38095104
1675,CWF-4C,1986-02-01,3741.74,0.0,63.85749913
1676,CWF-4C,1986-03-01,3736.24,0.0,45.00739759
1677,CWF-4C,1986-04-01,3732.55,0.0,67.01927629
1678,CWF-4C,1986-06-01,3747.23,0.048594258,74.47954676
1679,CWF-4C,1986-07-01,3751.91,0.19439639,77.99042685
1680,CWF-4C,1986-08-01,3733.6,0.001837471,76.95750813
1681,CWF-4C,1986-09-01,3751.29,0.0,75.49457017
1682,CWF-4C,1986-10-01,3712.46,0.0,66.49443831
1684,CWF-4C,1986-11-01,3723.87,0.0,44.469617115
1685,CWF-4C,1987-01-01,3715.11,0.0,44.52227063
1686,CWF-4C,1987-12-01,3709.28,0.0,41.50886136
1687,CWF-4C,1988-12-01,3729.86,0.0,40.50778373
1688,CWF-4C,1989-01-01,3723.02,0.0,47.48655633
1689,CWF-4C,1989-02-01,3728.27,0.0,50.48873567
1690,CWF-4C,1989-03-01,3704.75,0.000158161,68.38022276
1691,CWF-4C,1989-04-01,3702.1,0.0,75.48650985
1692,CWF-4C,1989-05-01,3705.81,0.0,76.47531239
1693,CWF-4C,1989-06-01,3698.34,0.0,86.49046578
1694,CWF-4C,1989-07-01,3707.53,0.000194295,82.99251891
1695,CWF-4C,1989-08-01,3736.44,0.000193418,76.50126046
1696,CWF-4C,1989-09-01,3739.29,0.000326148,78.47793909
1697,CWF-4C,1989-10-01,3714.01,0.0,50.00049194
1698,CWF-4C,1989-11-01,3705.24,0.0,52.04007675
1699,CWF-4C,1989-12-01,3729.91,0.0,44.4985019
1700,CWF-4C,1990-01-01,3727.09,0.000256423,39.52134984
1701,CWF-4C,1990-02-01,3742.53,0.0,42.02751836
1702,CWF-4C,1990-03-01,3748.6,0.0,55.53024366
1703,CWF-4C,1990-04-01,3728.52,0.0,62.56578717
1704,CWF-4C,1990-05-01,3709.48,0.0,78.92283894
1705,CWF-4C,1990-06-01,3702.34,0.0,86.01317819
1706,CWF-4C,1990-07-01,3735.85,0.00097371,81.9687298
1707,CWF-4C,1990-08-01,3713.34,0.0,80.98755872
1708,CWF-4C,1990-09-01,3747.29,0.007689153,71.33617908
1709,CWF-4C,1990-10-01,3713.08,0.0,66.45351215
1711,CWF-4C,1990-11-01,3708.39,0.0,52.222960375
1713,CWF-4C,1990-12-01,3711.7349999999997,0.0,33.976518995
1714,CWF-4C,1991-01-01,3734.9,0.000348197,39.94002504
1716,CWF-4C,1991-02-01,3735.1,0.0,52.679316685
1717,CWF-4C,1991-03-01,3747.82,0.0,53.5226122
1719,CWF-4C,1991-04-01,3743.17,0.0,63.21121525
1721,CWF-4C,1991-05-01,3725.045,3.889541666666667e-05,75.43916737
1723,CWF-4C,1991-06-01,3727.91,3.2236333333333335e-05,83.94136995
1725,CWF-4C,1991-07-01,3716.84,0.0032383267499999997,82.948158665
1727,CWF-4C,1991-08-01,3721.06,0.00017729974999999997,80.71288414
1729,CWF-4C,1991-09-01,3742.285,1.6130833333333334e-06,62.988007955
1730,CWF-4C,1991-10-01,3695.25,0.0,68.97428771
1733,CWF-4C,1991-11-01,3692.035,0.0,46.097132445
1735,CWF-4C,1991-12-01,3724.035,0.016654041249999998,46.23578309
1737,CWF-4C,1992-01-01,3713.44,0.0,35.51267328
1739,CWF-4C,1992-02-01,3710.54,0.0,48.461182754999996
1740,CWF-4C,1992-03-01,3760.07,0.0,53.46060905
1742,CWF-4C,1992-04-01,3726.06,0.0,60.688411885
1744,CWF-4C,1992-05-01,3753.2799999999997,7.779083333333334e-05,70.219711765
1746,CWF-4C,1992-06-01,3736.85,3.226083333333333e-06,79.976945955
1748,CWF-4C,1992-07-01,3717.025,0.00031128325,81.238275275
1750,CWF-4C,1992-08-01,3744.77,0.013413481333333333,77.7326999
1752,CWF-4C,1992-09-01,3749.895,0.09004758125000001,76.23047208
1754,CWF-4C,1992-10-01,3737.5,0.0,67.424325895
1756,CWF-4C,1992-11-01,3746.535,0.0,55.982549399999996
1757,CWF-4C,1992-12-01,3730.61,0.0,35.48571875
1759,CWF-4C,1993-01-01,3725.84,1.6118166666666668e-05,45.21674162
1760,CWF-4C,1993-02-01,3733.45,0.175142135,58.47012397
1762,CWF-4C,1993-03-01,3743.09,0.0,60.730848965
1763,CWF-4C,1993-04-01,3736.6,0.0,71.48637214
1766,CWF-4C,1993-05-01,3727.6075,0.0001630741666666667,72.06600381249999
1767,CWF-4C,1993-06-01,3725.39,0.002446113,83.96606971
1769,CWF-4C,1993-07-01,3720.875,0.009168605333333333,83.501334705
1771,CWF-4C,1993-08-01,3733.26,0.13418847308333334,78.984973775
1772,CWF-4C,1993-09-01,3738.02,0.0,80.4430156
1774,CWF-4C,1993-10-01,3702.935,0.03310872425,56.76841126
1775,CWF-4C,1993-11-01,3695.63,0.0,53.97328532
1776,CWF-4C,1993-12-01,3716.15,0.221342261,36.0007908
1777,CWF-4C,1994-01-01,3703.53,0.0,41.96810787
1778,CWF-4C,1994-03-01,3728.18,0.0,56.9306189
1779,CWF-4C,1994-04-01,3712.83,0.0,65.97839023
1780,CWF-4C,1994-05-01,3737.35,0.004644615,72.97512309
1781,CWF-4C,1994-06-01,3697.43,0.0,86.92783805
1782,CWF-4C,1994-07-01,3691.63,0.000290127,83.49001841
1783,CWF-4C,1994-09-01,3706.66,0.0,76.48234048
1785,CWF-4C,1994-10-01,3725.45,0.0,65.273851305
1787,CWF-4C,1994-11-01,3722.385,0.0,51.93504257
1789,CWF-4C,1994-12-01,3704.3450000000003,0.0,48.259723539999996
1790,CWF-4C,1995-01-01,3708.95,0.004083207,47.99753641
1792,CWF-4C,1995-02-01,3692.955,8.0775e-07,54.285693679999994
1793,CWF-4C,1995-03-01,3728.7,0.0,56.32749131
1794,CWF-4C,1995-04-01,3728.27,0.0,60.53069091
1795,CWF-4C,1995-05-01,3731.98,0.0,70.95135058
1796,CWF-4C,1995-06-01,3699.63,0.0,83.47952447
1797,CWF-4C,1995-07-01,3693.26,0.0,84.46657084
1798,CWF-4C,1995-08-01,3711.31,0.000464559,83.95806129
1799,CWF-4C,1995-09-01,3710.92,0.0,72.5132933
1800,CWF-4C,1995-10-01,3724.33,0.0,62.53938717
1801,CWF-4C,1995-11-01,3694.63,0.0,55.9950766
1802,CWF-4C,1995-12-01,3694.87,0.0,53.00394174
1803,CWF-4C,1996-01-01,3690.31,0.0,46.01378475
1804,CWF-4C,1996-02-01,3698.68,0.0,56.4871969
1805,CWF-4C,1996-03-01,3697.88,0.0,61.47973792
1806,CWF-4C,1996-04-01,3711.28,0.0,64.4798137
1807,CWF-4C,1996-05-01,3700.89,0.0,86.39362186
1808,CWF-4C,1996-06-01,3685.32,0.0,85.9699669
1809,CWF-4C,1996-07-01,3720.23,0.0,83.96307264
1810,CWF-4C,1996-08-01,3695.84,0.0,81.49953035
1811,CWF-4C,1996-09-01,3714.91,0.0,70.97550546
1812,CWF-4C,1996-11-01,3686.63,0.0,54.53105675
1813,CWF-4C,1996-12-01,3686.86,0.0,23.56190001
1814,CWF-4C,1997-01-01,3703.07,0.0,49.91984837
1815,CWF-4C,1997-02-01,3696.87,0.0,44.89284957
1816,CWF-4C,1997-04-01,3735.66,0.0,62.50984301
1817,CWF-4C,1997-05-01,3712.13,0.0,75.98711136
1818,CWF-4C,1997-06-01,3721.72,0.0,78.97982334
1819,CWF-4C,1997-07-01,3691.68,0.0,82.49261302
1820,CWF-4C,1997-08-01,3728.97,0.0,77.46799603
1821,CWF-4C,1997-09-01,3698.25,0.166090035,78.50590883
1822,CWF-4C,1997-10-01,3693.77,0.048650593,75.50245981
1824,CWF-4C,1997-11-01,3695.23,0.009247498166666666,55.49651668
1825,CWF-4C,1997-12-01,3722.28,0.0,40.50640155
1830,CWF-4C,1998-01-01,3739.376875,0.0,47.974548485625
1834,CWF-4C,1998-02-01,3739.19,1.1210590277777776e-07,48.66201887125
1836,CWF-4C,1998-03-01,3715.535,0.0,57.216025165000005
1837,CWF-4C,1998-04-01,3704.21,0.0,58.50836864
1838,CWF-4C,1998-05-01,3703.79,0.0,68.99950728
1839,CWF-4C,1998-07-01,3700.78,0.002287687,82.01231038
1840,CWF-4C,1998-08-01,3733.32,0.0,83.97784283
1841,CWF-4C,1998-10-01,3696.09,0.0,65.00098166
1842,CWF-4C,1998-11-01,3686.46,0.0,53.97636467
1843,CWF-4C,1998-12-01,3688.02,0.0,47.95310111
1844,CWF-4C,1999-01-01,3686.73,0.0,54.42940678
1846,CWF-4C,1999-03-01,3701.215,0.0,61.49623527999999
1847,CWF-4C,1999-05-01,3724.13,0.0,64.47736365
1848,CWF-4C,1999-06-01,3690.98,0.0,72.51308171
1849,CWF-4C,1999-07-01,3695.69,9.839e-06,83.47343191
1850,CWF-4C,1999-08-01,3701.94,0.669103751,75.98544247
1851,CWF-4C,1999-09-01,3696.39,0.000413002,77.98580633
1852,CWF-4C,1999-10-01,3689.67,0.0,65.99416551
1853,CWF-4C,1999-11-01,3705.55,0.0,57.49001841
1854,CWF-4C,1999-12-01,3710.07,0.0,37.48864839
1855,CWF-4C,2000-01-01,3706.53,0.0,55.50478753
1856,CWF-4C,2000-02-01,3688.31,0.0,50.45068977
1857,CWF-4C,2000-03-01,3719.19,0.0,53.53101475
1858,CWF-4C,2000-04-01,3716.83,0.0,65.97291943
1859,CWF-4C,2000-05-01,3695.32,0.0,84.9497806
1860,CWF-4C,2000-06-01,3706.44,0.002067978,78.98867505
1861,CWF-4C,2000-07-01,3693.67,4.9272e-05,87.4743938
1862,CWF-4C,2000-08-01,3707.58,0.002718062,77.9620872
1864,CWF-4C,2000-10-01,3700.4449999999997,8.205666666666667e-06,68.232273505
1865,CWF-4C,2000-11-01,3712.73,0.0,45.50147437
1866,CWF-4C,2000-12-01,3699.07,0.0,35.00443068
1867,CWF-4C,2001-01-01,3696.86,0.0,40.98768962
1868,CWF-4C,2001-02-01,3706.29,0.0,54.99704369
1869,CWF-4C,2001-03-01,3723.14,0.0,53.49163136
1870,CWF-4C,2001-04-01,3726.48,0.0,56.96011633
1871,CWF-4C,2001-05-01,3721.01,0.0,73.94731701
1872,CWF-4C,2001-06-01,3695.96,0.0,81.9743938
1873,CWF-4C,2001-07-01,3716.07,0.00049234,83.01033951
1874,CWF-4C,2001-08-01,3714.51,0.490874843,77.5
1875,CWF-4C,2001-09-01,3715.25,0.0,78.96356535
1877,CWF-4C,2001-10-01,3710.545,0.0,66.99260762
1878,CWF-4C,2001-11-01,3719.01,0.0,58.92466712
1879,CWF-4C,2001-12-01,3723.42,0.0,36.50689427
1880,CWF-4C,2002-01-01,3722.83,0.0,54.48818234
1881,CWF-4C,2002-02-01,3712.61,0.0,50.51082845
1882,CWF-4C,2002-03-01,3726.82,0.0,55.55317571
1883,CWF-4C,2002-04-01,3726.42,0.0,66.96057398
1884,CWF-4C,2002-05-01,3712.36,0.000886211,72.50541611
1885,CWF-4C,2002-06-01,3714.79,0.0,84.50640155
1886,CWF-4C,2002-07-01,3709.94,0.0,95.34293269
1887,CWF-4C,2002-08-01,3716.4,0.0,78.03594193
1888,CWF-4C,2002-09-01,3718.31,0.0,73.4871969
1889,CWF-4C,2002-11-01,3696.6,0.0,49.01427747
1890,CWF-4C,2002-12-01,3709.86,0.0,49.4620872
1891,CWF-4C,2003-01-01,3692.39,0.0,49.40902749
1892,CWF-4C,2003-02-01,3717.49,0.0,54.04548626
1893,CWF-4C,2003-03-01,3714.53,0.000196936,52.98227351
1894,CWF-4C,2003-04-01,3714.83,0.0,58.68194503
1895,CWF-4C,2003-05-01,3685.5,0.0,68.454704
1896,CWF-4C,2003-06-01,3690.61,0.0,78.90902749
1897,CWF-4C,2003-07-01,3705.54,0.0,87.54548626
1898,CWF-4C,2003-08-01,3713.81,0.0,82.77256872
1900,CWF-4C,2003-09-01,3717.405,0.0,77.500739075
1901,CWF-4C,2003-10-01,3707.08,0.0,75.95026954
1902,CWF-4C,2003-11-01,3702.9,0.0,50.98276622
1903,CWF-4C,2003-12-01,3705.28,0.0,48.48424438
1904,CWF-4C,2004-01-01,3701.37,0.0,49.96060905
1905,CWF-4C,2004-02-01,3695.99,0.0,53.00393796
1906,CWF-4C,2004-03-01,3721.17,0.0,60.99261302
1907,CWF-4C,2004-04-01,3693.08,0.027270825,52.27256872
1908,CWF-4C,2004-05-01,3683.85,0.0,75.97784283
1909,CWF-4C,2004-06-01,3709.75,0.0,80.95451374
1910,CWF-4C,2004-07-01,3716.59,7.8835e-05,89.00245981
1911,CWF-4C,2004-09-01,3737.85,0.0,72.00787592
1912,CWF-4C,2004-10-01,3734.58,0.0,69.9793172
1913,CWF-4C,2004-11-01,3720.49,0.0,52.4492841
1914,CWF-4C,2004-12-01,3724.84,0.0,51.44534614
1915,CWF-4C,2005-01-01,3732.69,0.0,40.9950766
1916,CWF-4C,2005-02-01,3735.67,1.9709e-05,53.00787592
1917,CWF-4C,2005-03-01,3726.51,0.0,56.4369775
1918,CWF-4C,2005-04-01,3736.45,0.0,65.99014943
1919,CWF-4C,2005-05-01,3726.34,0.0,77.95716003
1920,CWF-4C,2005-06-01,3716.09,0.0,87.46848875
1921,CWF-4C,2005-07-01,3714.83,0.0,78.08862492
1922,CWF-4C,2005-08-01,3696.68,0.00057125,80.99852185
1923,CWF-4C,2005-09-01,3723.7,0.0,72.90902749
1924,CWF-4C,2005-10-01,3737.06,0.127263848,74.36354123
1925,CWF-4C,2005-11-01,3707.72,0.0,60.13645877
1926,CWF-4C,2005-12-01,3735.3,0.0,47.50049272
1927,CWF-4C,2006-01-01,3711.12,0.0,51.46848497
1928,CWF-4C,2006-03-01,3714.27,0.0,45.40902749
1929,CWF-4C,2006-04-01,3693.27,0.0,58.09010307
1930,CWF-4C,2006-05-01,3709.06,0.0,81.4620872
1931,CWF-4C,2006-07-01,3692.81,0.0,87.01132495
1932,CWF-4C,2006-08-01,3713.69,0.197882826,78.96602516
1933,CWF-4C,2006-09-01,3713.72,0.0,76.49162758
1934,CWF-4C,2006-10-01,3702.72,0.03292455,52.00639777
1935,CWF-4C,2006-11-01,3720.89,0.001671307,53.45174769
1936,CWF-4C,2006-12-01,3712.67,0.0,45.56056269
1937,CWF-4C,2007-02-01,3701.19,0.0,38.98014072
1938,CWF-4C,2007-03-01,3721.53,0.0,48.50049272
1939,CWF-4C,2007-04-01,3700.85,0.0,58.49053077
1940,CWF-4C,2007-06-01,3721.9,0.09876033,86.41383489
1941,CWF-4C,2007-09-01,3713.02,0.000531908,76.43329772
1942,CWF-4C,2007-10-01,3725.88,0.0,60.41765678
1943,CWF-4C,2007-11-01,3702.01,0.0,61.45026954
1944,CWF-4C,2008-01-01,3705.52,0.0,31.99704369
1945,CWF-4C,2008-02-01,3685.22,0.0,52.49450517
1946,CWF-4C,2008-03-01,3690.68,0.0,55.47638164
1947,CWF-4C,2008-04-01,3701.46,0.0,66.4363903
1948,CWF-4C,2008-05-01,3719.34,0.0,73.94042275
1949,CWF-4C,2008-06-01,3693.55,0.0,79.50738698
1950,CWF-4C,2008-07-01,3692.84,0.267075298,82.03101853
1951,CWF-4C,2008-08-01,3729.05,1.9709e-05,81.98916777
1952,CWF-4C,2008-09-01,3712.09,0.001182522,73.97193022
1953,CWF-4C,2008-10-01,3717.71,0.0,63.97242671
1954,CWF-4C,2008-11-01,3698.98,0.0,50.98079535
1955,CWF-4C,2008-12-01,3728.16,0.000787743,36.48178079
1956,CWF-4C,2009-01-01,3693.98,0.0,54.47341215
1957,CWF-4C,2009-02-01,3693.72,0.0,46.00541611
1958,CWF-4C,2009-03-01,3712.02,0.0,63.95470022
1959,CWF-4C,2009-04-01,3696.92,0.0,67.40546625
1960,CWF-4C,2009-05-01,3697.86,0.0,78.46553245
1961,CWF-4C,2009-06-01,3712.24,0.0,84.4241744
1962,CWF-4C,2009-07-01,3687.51,0.0,90.44583886
1963,CWF-4C,2009-09-01,3696.58,0.168158521,79.97143372
1964,CWF-4C,2009-10-01,3725.03,9.8468e-05,72.43648478
1965,CWF-4C,2009-11-01,3686.95,0.0,46.47587196
1966,CWF-4C,2010-02-01,3724.38,0.0,46.51525913
1967,CWF-4C,2010-03-01,3722.57,0.0,52.94140818
1968,CWF-4C,2010-04-01,3703.13,0.0,65.50147437
1969,CWF-4C,2010-05-01,3716.46,0.0,78.78237
1970,CWF-4C,2010-06-01,3702.38,0.0,80.96503973
1971,CWF-4C,2010-07-01,3700.23,0.002757102,82.53348212
1972,CWF-4C,2010-08-01,3697.01,0.044576531,85.47094856
1973,CWF-4C,2010-09-01,3697.63,0.0,81.45371478
1974,CWF-4C,2010-10-01,3721.36,0.0,68.4871969
1975,CWF-4C,2010-12-01,3696.32,0.0,48.00984679
1976,CWF-4C,2011-01-01,3727.75,0.0,45.50886514
1977,CWF-4C,2011-03-01,3684.06,0.0,57.94583886
1978,CWF-4C,2011-04-01,3718.15,0.0,62.51428125
1979,CWF-4C,2011-06-01,3697.68,0.02,83.49163136
1980,CWF-4C,2012-02-01,3718.27,0.0,48.44780973
1981,CWF-4C,2012-06-01,3690.48,0.0,88.49359845
1982,CWF-4C,2013-03-01,3683.82,0.0,53.0
1983,CWF-4C,2013-04-01,3687.68,0.0,66.0
1985,CWF-4C,2013-05-01,3686.64,0.0,71.5
1986,CWF-4C,2013-07-01,3698.63,0.0,87.5
1987,CWF-4C,2013-08-01,3685.63,0.0,84.0
1988,CWF-4C,2013-09-01,3675.34,0.41,71.0
1989,CWF-4C,2013-10-01,3690.62,0.0,54.0
1990,CWF-4C,2013-12-01,3695.53,0.0,56.0
1991,CWF-4C,2014-01-01,3702.34,0.0,40.0
1992,CWF-4C,2014-03-01,3715.26,0.0,53.36354123
1993,CWF-4C,2014-04-01,3686.84,0.0,65.27256872
1994,CWF-4C,2014-05-01,3700.11,0.0,74.36354123
1995,CWF-4C,2014-06-01,3669.08,0.0,83.77256872
1996,CWF-4C,2014-09-01,3678.25,0.0,78.81805497
1997,CWF-4C,2014-10-01,3702.68,0.0,62.36354123
1998,CWF-4C,2014-12-01,3724.14,0.0,52.90867867
2001,CWF-4D,1984-12-01,3733.955,0.14650951404861112,39.901457664999995
2002,CWF-4D,1985-01-01,3734.88,0.0,43.83640922
2003,CWF-4D,1985-02-01,3745.88,0.0,49.9850601
2004,CWF-4D,1985-03-01,3727.46,0.0,44.51724732
2005,CWF-4D,1985-04-01,3707.95,0.0,71.79547668
2006,CWF-4D,1985-07-01,3700.39,0.0,85.41881992
2008,CWF-4D,1985-11-01,3710.465,0.0,50.501358325
2013,CWF-4D,1985-12-01,3718.694375,0.0,42.025914740625005
2014,CWF-4D,1986-01-01,3719.85,0.0,49.38095104
2015,CWF-4D,1986-02-01,3715.02,0.0,66.87280289
2016,CWF-4D,1986-03-01,3729.97,0.0,45.00739759
2017,CWF-4D,1986-04-01,3715.84,0.0,67.01927629
2018,CWF-4D,1986-06-01,3730.99,0.048594258,74.47954676
2019,CWF-4D,1986-07-01,3726.24,0.19439639,77.99042685
2020,CWF-4D,1986-08-01,3737.06,0.001837471,76.95750813
2021,CWF-4D,1986-09-01,3725.9,0.0,75.49457017
2022,CWF-4D,1986-10-01,3724.06,0.0,66.49443831
2024,CWF-4D,1986-11-01,3738.92,0.0,44.469617115
2025,CWF-4D,1987-01-01,3737.5,0.0,44.52227063
2026,CWF-4D,1987-12-01,3726.87,0.0,41.50886136
2027,CWF-4D,1988-12-01,3726.45,0.0,40.50778373
2028,CWF-4D,1989-01-01,3709.43,0.0,47.48655633
2029,CWF-4D,1989-02-01,3716.91,0.0,50.48873567
2030,CWF-4D,1989-03-01,3697.88,0.000158161,68.38022276
2031,CWF-4D,1989-04-01,3692.32,0.0,75.48650985
2032,CWF-4D,1989-05-01,3699.72,0.0,76.47531239
2033,CWF-4D,1989-06-01,3689.73,0.0,86.49046578
2034,CWF-4D,1989-07-01,3679.64,0.000194295,82.99251891
2035,CWF-4D,1989-08-01,3697.08,0.000193418,76.50126046
2036,CWF-4D,1989-09-01,3718.88,0.000326148,78.47793909
2037,CWF-4D,1989-10-01,3687.04,0.0,50.00049194
2038,CWF-4D,1989-11-01,3692.75,0.0,52.04007675
2039,CWF-4D,1989-12-01,3690.49,0.0,44.4985019
2040,CWF-4D,1990-01-01,3710.82,0.000256423,39.52134984
2041,CWF-4D,1990-02-01,3695.04,0.0,42.02751836
2042,CWF-4D,1990-03-01,3719.23,0.0,55.53024366
2043,CWF-4D,1990-04-01,3721.43,0.0,62.56578717
2044,CWF-4D,1990-05-01,3712.35,0.0,78.92283894
2045,CWF-4D,1990-06-01,3694.58,0.0,86.01317819
2046,CWF-4D,1990-07-01,3718.2,0.00097371,81.9687298
2047,CWF-4D,1990-08-01,3725.69,0.0,80.98755872
2048,CWF-4D,1990-09-01,3736.49,0.007689153,71.33617908
2049,CWF-4D,1990-10-01,3702.57,0.0,66.45351215
2051,CWF-4D,1990-11-01,3711.47,0.0,52.222960375
2053,CWF-4D,1990-12-01,3716.0550000000003,0.0,33.976518995
2054,CWF-4D,1991-01-01,3727.47,0.000348197,39.94002504
2056,CWF-4D,1991-02-01,3716.995,0.0,52.679316685
2057,CWF-4D,1991-03-01,3742.49,0.0,53.5226122
2059,CWF-4D,1991-04-01,3751.39,0.0,63.21121525
2061,CWF-4D,1991-05-01,3733.225,3.889541666666667e-05,75.43916737
2063,CWF-4D,1991-06-01,3721.4700000000003,3.2236333333333335e-05,83.94136995
2065,CWF-4D,1991-07-01,3735.4750000000004,0.0032383267499999997,82.948158665
2067,CWF-4D,1991-08-01,3724.84,0.00017729974999999997,80.71288414
2069,CWF-4D,1991-09-01,3753.705,1.6130833333333334e-06,62.988007955
2070,CWF-4D,1991-10-01,3688.21,0.0,68.97428771
2073,CWF-4D,1991-11-01,3716.4300000000003,0.0,46.097132445
2075,CWF-4D,1991-12-01,3703.2,0.016654041249999998,46.23578309
2077,CWF-4D,1992-01-01,3705.045,0.0,35.51267328
2079,CWF-4D,1992-02-01,3719.62,0.0,48.461182754999996
2080,CWF-4D,1992-03-01,3756.53,0.0,53.46060905
2082,CWF-4D,1992-04-01,3748.9049999999997,0.0,60.688411885
2084,CWF-4D,1992-05-01,3750.145,7.779083333333334e-05,70.219711765
2086,CWF-4D,1992-06-01,3728.19,3.226083333333333e-06,79.976945955
2088,CWF-4D,1992-07-01,3694.9,0.00031128325,81.238275275
2090,CWF-4D,1992-08-01,3718.59,0.013413481333333333,77.7326999
2092,CWF-4D,1992-09-01,3728.995,0.09004758125000001,76.23047208
2094,CWF-4D,1992-10-01,3741.04,0.0,67.424325895
2096,CWF-4D,1992-11-01,3727.8,0.0,55.982549399999996
2097,CWF-4D,1992-12-01,3725.93,0.0,35.48571875
2099,CWF-4D,1993-01-01,3727.26,1.6118166666666668e-05,45.21674162
2100,CWF-4D,1993-02-01,3735.11,0.175142135,58.47012397
2102,CWF-4D,1993-03-01,3744.62,0.0,60.730848965
2103,CWF-4D,1993-04-01,3719.13,0.0,71.48637214
2106,CWF-4D,1993-05-01,3728.9525000000003,0.0001630741666666667,72.06600381249999
2107,CWF-4D,1993-06-01,3713.63,0.002446113,83.96606971
2109,CWF-4D,1993-07-01,3701.06,0.009168605333333333,83.501334705
2111,CWF-4D,1993-08-01,3717.6549999999997,0.13418847308333334,78.984973775
2112,CWF-4D,1993-09-01,3704.84,0.0,80.4430156
2114,CWF-4D,1993-10-01,3704.17,0.03310872425,56.76841126
2115,CWF-4D,1993-11-01,3704.2,0.0,53.97328532
2116,CWF-4D,1993-12-01,3689.68,0.221342261,36.0007908
2117,CWF-4D,1994-01-01,3705.01,0.0,41.96810787
2118,CWF-4D,1994-03-01,3718.78,0.0,56.9306189
2119,CWF-4D,1994-04-01,3705.75,0.0,65.97839023
2120,CWF-4D,1994-05-01,3724.67,0.004644615,72.97512309
2121,CWF-4D,1994-06-01,3678.97,0.0,86.92783805
2122,CWF-4D,1994-07-01,3689.18,0.000290127,83.49001841
2123,CWF-4D,1994-09-01,3699.35,0.0,76.48234048
2125,CWF-4D,1994-10-01,3718.895,0.0,65.273851305
2127,CWF-4D,1994-11-01,3716.865,0.0,51.93504257
2129,CWF-4D,1994-12-01,3713.35,0.0,48.259723539999996
2130,CWF-4D,1995-01-01,3716.42,0.004083207,47.99753641
2132,CWF-4D,1995-02-01,3704.155,8.0775e-07,54.285693679999994
2133,CWF-4D,1995-03-01,3707.58,0.0,56.32749131
2134,CWF-4D,1995-04-01,3712.96,0.0,60.53069091
2135,CWF-4D,1995-05-01,3701.9,0.0,70.95135058
2136,CWF-4D,1995-06-01,3685.48,0.0,83.47952447
2137,CWF-4D,1995-07-01,3692.74,0.0,84.46657084
2138,CWF-4D,1995-08-01,3733.47,0.000464559,83.95806129
2139,CWF-4D,1995-09-01,3721.71,0.0,72.5132933
2140,CWF-4D,1995-10-01,3720.35,0.0,62.53938717
2141,CWF-4D,1995-11-01,3704.05,0.0,55.9950766
2142,CWF-4D,1995-12-01,3724.8,0.0,53.00394174
2143,CWF-4D,1996-01-01,3707.11,0.0,46.01378475
2144,CWF-4D,1996-02-01,3693.28,0.0,56.4871969
